0.000485,0.000541,0.000709,0.000854,0.000873,0.001086,0.001144,0.001159,0.001494,0.001545,0.001707,0.001967,0.002143,0.002349,0.002605,0.002994,0.003398,0.003701,0.004172,0.004447,0.004897,0.005358,0.005881,0.006463,0.007161,0.007818,0.008506,0.009072,0.009955,0.010638,0.011427,0.012450,0.013312,0.014162,0.015195,0.016178,0.017309,0.018322,0.019522,0.020449,0.021639,0.022808,0.023963,0.025080,0.026315,0.027490,0.028636,0.029724,0.030825,0.031827,0.032908,0.033790,0.034748,0.035619,0.036479,0.037210,0.038046,0.038545,0.039056,0.039616,0.039915,0.040233,0.040477,0.040659,0.040697,0.040726,0.040580,0.040296,0.039970,0.039574,0.039191,0.038493,0.037856,0.037312,0.036481,0.035582,0.034716,0.033916,0.032915,0.031859,0.030751,0.029667,0.028643,0.027508,0.026212,0.025179,0.023902,0.022754,0.021703,0.020519,0.019510,0.018249,0.017264,0.016304,0.015289,0.014161,0.013258,0.012400,0.011436,0.010766,0.009962,0.009059,0.008336,0.007654,0.007184,0.006445,0.005931,0.005416,0.004961,0.004404,0.004018,0.003773,0.003413,0.003061,0.002609,0.002397,0.002208,0.001910,0.001831,0.001590,0.001310,0.001326,0.001200,0.000902,0.000884,0.000742,0.000674,0.000555
0.000623,0.000775,0.000770,0.000783,0.000999,0.001065,0.001305,0.001374,0.001495,0.001684,0.002009,0.002140,0.002495,0.002664,0.002994,0.003360,0.003823,0.004220,0.004509,0.005009,0.005475,0.006093,0.006669,0.007385,0.008062,0.008666,0.009446,0.010330,0.011160,0.011892,0.012891,0.013891,0.014875,0.015932,0.017001,0.018260,0.019355,0.020516,0.021781,0.023148,0.024429,0.025641,0.026922,0.028333,0.029474,0.030765,0.032055,0.033285,0.034554,0.035855,0.036951,0.038019,0.039180,0.040001,0.040966,0.041901,0.042698,0.043291,0.043986,0.044569,0.045020,0.045355,0.045540,0.045645,0.045762,0.045652,0.045666,0.045322,0.044944,0.044592,0.044005,0.043345,0.042738,0.041961,0.041059,0.040000,0.039106,0.038089,0.036855,0.035719,0.034655,0.033255,0.032147,0.030817,0.029523,0.028139,0.027003,0.025616,0.024367,0.023123,0.021875,0.020696,0.019409,0.018211,0.017184,0.016020,0.014889,0.013832,0.012996,0.011963,0.011131,0.010245,0.009388,0.008710,0.007888,0.007288,0.006686,0.006078,0.005594,0.005103,0.004622,0.004042,0.003673,0.003374,0.003117,0.002789,0.002510,0.002147,0.001941,0.001740,0.001488,0.001293,0.001323,0.001045,0.000923,0.000783,0.000855,0.000699
0.000703,0.000837,0.000820,0.000984,0.000990,0.001157,0.001439,0.001597,0.001705,0.001922,0.002189,0.002342,0.002676,0.002985,0.003338,0.003827,0.004134,0.004565,0.005115,0.005714,0.006159,0.006739,0.007453,0.008236,0.008949,0.009803,0.010683,0.011551,0.012464,0.013443,0.014404,0.015692,0.016719,0.017865,0.019204,0.020405,0.021780,0.023130,0.024481,0.025965,0.027278,0.028757,0.030228,0.031710,0.033189,0.034557,0.036038,0.037347,0.038881,0.040111,0.041477,0.042579,0.043802,0.044978,0.046104,0.047002,0.047967,0.048672,0.049372,0.049897,0.050529,0.050807,0.051217,0.051387,0.051450,0.051309,0.051172,0.050913,0.050395,0.049993,0.049281,0.048674,0.047812,0.046934,0.046001,0.044967,0.043885,0.042590,0.041432,0.040071,0.038809,0.037444,0.036020,0.034626,0.033100,0.031730,0.030207,0.028764,0.027354,0.025802,0.024523,0.023136,0.021725,0.020365,0.019089,0.018019,0.016780,0.015521,0.014467,0.013463,0.012510,0.011401,0.010538,0.009818,0.008841,0.008126,0.007573,0.006846,0.006163,0.005555,0.005020,0.004576,0.004255,0.003749,0.003432,0.003127,0.002710,0.002380,0.002185,0.002029,0.001796,0.001457,0.001411,0.001234,0.001164,0.000884,0.000858,0.000831
0.000720,0.000830,0.000855,0.001018,0.001165,0.001442,0.001482,0.001709,0.001965,0.002101,0.002429,0.002770,0.003116,0.003421,0.003816,0.004131,0.004756,0.005096,0.005770,0.006258,0.007029,0.007673,0.008416,0.009099,0.009986,0.010919,0.011902,0.012778,0.014015,0.015122,0.016174,0.017516,0.018740,0.020064,0.021419,0.022902,0.024405,0.025852,0.027441,0.029029,0.030629,0.032113,0.033901,0.035452,0.037043,0.038658,0.040308,0.041965,0.043406,0.044981,0.046302,0.047771,0.049202,0.050412,0.051473,0.052616,0.053552,0.054477,0.055333,0.056002,0.056449,0.057023,0.057270,0.057416,0.057504,0.057461,0.057263,0.056936,0.056504,0.055883,0.055340,0.054503,0.053532,0.052669,0.051617,0.050447,0.049078,0.047703,0.046386,0.044854,0.043517,0.041824,0.040262,0.038691,0.037067,0.035520,0.033820,0.032136,0.030540,0.028991,0.027344,0.025892,0.024372,0.022929,0.021543,0.020154,0.018825,0.017401,0.016147,0.015004,0.014001,0.012951,0.011920,0.010817,0.010087,0.009140,0.008268,0.007617,0.006852,0.006314,0.005682,0.005164,0.004690,0.004279,0.003815,0.003382,0.003107,0.002803,0.002355,0.002175,0.001888,0.001627,0.001559,0.001426,0.001132,0.001125,0.001012,0.000916
0.000766,0.001000,0.001004,0.001186,0.001239,0.001409,0.001737,0.001896,0.002097,0.002349,0.002739,0.002930,0.003449,0.003698,0.004153,0.004664,0.005200,0.005735,0.006338,0.007126,0.007774,0.008417,0.009322,0.010292,0.011119,0.012081,0.013278,0.014375,0.015558,0.016708,0.018040,0.019512,0.020865,0.022416,0.023971,0.025517,0.027295,0.028962,0.030665,0.032295,0.034086,0.035968,0.037720,0.039706,0.041363,0.043238,0.045003,0.046819,0.048441,0.050179,0.051769,0.053449,0.054763,0.056338,0.057633,0.058738,0.059943,0.060784,0.061846,0.062507,0.063083,0.063581,0.063872,0.064267,0.064148,0.064200,0.063947,0.063698,0.063071,0.062508,0.061749,0.060919,0.059798,0.058717,0.057509,0.056303,0.054792,0.053386,0.051757,0.050265,0.048604,0.046795,0.045000,0.043187,0.041341,0.039564,0.037818,0.035976,0.034253,0.032358,0.030659,0.028892,0.027208,0.025514,0.023953,0.022410,0.020964,0.019576,0.018078,0.016706,0.015544,0.014363,0.013160,0.012214,0.011256,0.010307,0.009275,0.008587,0.007786,0.007024,0.006382,0.005834,0.005199,0.004662,0.004213,0.003798,0.003326,0.003110,0.002740,0.002438,0.002066,0.001928,0.001617,0.001416,0.001334,0.001156,0.001058,0.000837
0.000881,0.000948,0.001245,0.001312,0.001507,0.001626,0.001794,0.002210,0.002338,0.002661,0.003034,0.003272,0.003828,0.004213,0.004643,0.005127,0.005722,0.006494,0.007132,0.007780,0.008537,0.009517,0.010411,0.011361,0.012403,0.013491,0.014769,0.016086,0.017254,0.018735,0.020167,0.021705,0.023267,0.025044,0.026701,0.028494,0.030281,0.032139,0.034044,0.036131,0.038018,0.040129,0.042096,0.044133,0.046174,0.048171,0.050113,0.052118,0.054111,0.055981,0.057713,0.059484,0.061085,0.062650,0.064074,0.065600,0.066696,0.067807,0.068792,0.069597,0.070391,0.070821,0.071223,0.071560,0.071577,0.071572,0.071307,0.070857,0.070393,0.069595,0.068843,0.067849,0.066708,0.065541,0.064243,0.062808,0.061167,0.059473,0.057701,0.055900,0.054074,0.052130,0.050275,0.048171,0.046154,0.044127,0.042185,0.040121,0.038101,0.036055,0.034190,0.032110,0.030394,0.028488,0.026684,0.024979,0.023349,0.021618,0.020256,0.018705,0.017287,0.015919,0.014723,0.013547,0.012411,0.011416,0.010381,0.009571,0.008644,0.007891,0.007016,0.006395,0.005757,0.005228,0.004759,0.004121,0.003681,0.003437,0.002947,0.002710,0.002389,0.002181,0.001801,0.001587,0.001481,0.001389,0.001131,0.000979
0.001005,0.001202,0.001333,0.001533,0.001529,0.001759,0.002097,0.002405,0.002594,0.002914,0.003388,0.003645,0.004152,0.004668,0.005215,0.005835,0.006400,0.007148,0.007898,0.008709,0.009611,0.010485,0.011472,0.012572,0.013761,0.015060,0.016449,0.017819,0.019313,0.020779,0.022421,0.024125,0.025865,0.027690,0.029714,0.031775,0.033652,0.035722,0.038009,0.040085,0.042415,0.044629,0.046932,0.049086,0.051394,0.053599,0.055852,0.058000,0.060086,0.062230,0.064245,0.066233,0.068058,0.069781,0.071297,0.072921,0.074249,0.075560,0.076650,0.077407,0.078329,0.078776,0.079275,0.079572,0.079580,0.079613,0.079204,0.078802,0.078281,0.077538,0.076649,0.075523,0.074284,0.072856,0.071274,0.069672,0.068017,0.066206,0.064223,0.062274,0.060152,0.057925,0.055764,0.053674,0.051407,0.049183,0.046766,0.044686,0.042291,0.040037,0.038053,0.035768,0.033752,0.031613,0.029712,0.027858,0.025890,0.024180,0.022378,0.020834,0.019222,0.017721,0.016343,0.014996,0.013897,0.012628,0.011504,0.010523,0.009547,0.008748,0.007975,0.007113,0.006501,0.005802,0.005134,0.004705,0.004181,0.003764,0.003409,0.002954,0.002717,0.002391,0.002073,0.001857,0.001589,0.001531,0.001299,0.001025
0.001046,0.001253,0.001305,0.001486,0.001782,0.001994,0.002280,0.002540,0.002849,0.003319,0.003689,0.004074,0.004591,0.005188,0.005679,0.006345,0.007040,0.007961,0.008788,0.009696,0.010669,0.011715,0.012810,0.014057,0.015233,0.016730,0.018227,0.019724,0.021334,0.023043,0.024926,0.026830,0.028842,0.030790,0.033005,0.035164,0.037493,0.039746,0.042121,0.044555,0.047047,0.049575,0.051900,0.054405,0.057088,0.059498,0.061979,0.064377,0.066673,0.069117,0.071345,0.073402,0.075443,0.077478,0.079129,0.080960,0.082358,0.083793,0.085065,0.086045,0.086846,0.087571,0.087984,0.088261,0.088501,0.088355,0.088044,0.087504,0.086773,0.085916,0.084989,0.083827,0.082414,0.080952,0.079122,0.077384,0.075429,0.073429,0.071210,0.069154,0.066699,0.064465,0.061941,0.059589,0.057012,0.054581,0.051886,0.049532,0.047077,0.044467,0.042037,0.039726,0.037503,0.035160,0.032957,0.030750,0.028668,0.026854,0.024815,0.023114,0.021445,0.019665,0.018205,0.016621,0.015346,0.013962,0.012862,0.011642,0.010618,0.009665,0.008671,0.007946,0.007086,0.006448,0.005696,0.005207,0.004553,0.004119,0.003636,0.003331,0.002869,0.002664,0.002371,0.001967,0.001814,0.001499,0.001372,0.001271
0.001218,0.001374,0.001490,0.001716,0.001894,0.002279,0.002529,0.002897,0.003169,0.003589,0.004039,0.004473,0.005082,0.005775,0.006453,0.007098,0.007872,0.008643,0.009742,0.010575,0.011847,0.012925,0.014151,0.015612,0.016868,0.018508,0.020125,0.021779,0.023635,0.025591,0.027611,0.029563,0.031939,0.034060,0.036432,0.038875,0.041338,0.043930,0.046735,0.049283,0.051965,0.054716,0.057610,0.060417,0.063073,0.065785,0.068555,0.071207,0.073845,0.076468,0.078901,0.081332,0.083541,0.085815,0.087807,0.089587,0.091232,0.092752,0.094091,0.095297,0.096187,0.097010,0.097561,0.097761,0.097913,0.097713,0.097413,0.096922,0.096138,0.095327,0.094040,0.092767,0.091282,0.089612,0.087702,0.085801,0.083604,0.081317,0.078868,0.076475,0.073988,0.071319,0.068676,0.065880,0.063046,0.060249,0.057527,0.054834,0.052100,0.049279,0.046637,0.043990,0.041413,0.038868,0.036413,0.034066,0.031763,0.029603,0.027467,0.025586,0.023613,0.021929,0.020054,0.018461,0.016935,0.015429,0.014251,0.012834,0.011846,0.010750,0.009673,0.008746,0.007912,0.007072,0.006403,0.005624,0.005025,0.004559,0.004082,0.003701,0.003140,0.002920,0.002470,0.002214,0.001937,0.001720,0.001463,0.001350
0.001361,0.001469,0.001682,0.001983,0.002212,0.002458,0.002735,0.003222,0.003563,0.003939,0.004444,0.005098,0.005550,0.006403,0.006959,0.007889,0.008678,0.009644,0.010748,0.011766,0.012991,0.014186,0.015564,0.017098,0.018772,0.020350,0.022143,0.024102,0.026155,0.028279,0.030389,0.032687,0.035278,0.037657,0.040382,0.043077,0.045831,0.048555,0.051595,0.054549,0.057523,0.060513,0.063561,0.066605,0.069750,0.072815,0.075785,0.078777,0.081659,0.084541,0.087326,0.089802,0.092345,0.094659,0.096964,0.099027,0.100932,0.102476,0.104083,0.105169,0.106322,0.107032,0.107789,0.108072,0.108218,0.108132,0.107641,0.107029,0.106377,0.105219,0.103919,0.102513,0.100865,0.098888,0.096894,0.094637,0.092353,0.089948,0.087342,0.084540,0.081619,0.078863,0.075817,0.072728,0.069833,0.066732,0.063655,0.060587,0.057443,0.054437,0.051568,0.048566,0.045764,0.043060,0.040368,0.037695,0.035248,0.032839,0.030484,0.028183,0.026081,0.024083,0.022144,0.020381,0.018678,0.017140,0.015745,0.014197,0.013028,0.011821,0.010591,0.009730,0.008713,0.007803,0.007085,0.006257,0.005680,0.004946,0.004558,0.003984,0.003575,0.003089,0.002819,0.002514,0.002165,0.001936,0.001675,0.001559
0.001424,0.001691,0.001907,0.002081,0.002329,0.002683,0.003124,0.003403,0.003906,0.004456,0.004912,0.005573,0.006160,0.006864,0.007804,0.008544,0.009537,0.010697,0.011727,0.013078,0.014403,0.015686,0.017170,0.018942,0.020641,0.022434,0.024534,0.026494,0.028873,0.031055,0.033496,0.036063,0.038886,0.041606,0.044502,0.047390,0.050436,0.053553,0.056810,0.060092,0.063426,0.066705,0.070222,0.073454,0.076996,0.080168,0.083587,0.086830,0.090057,0.093198,0.096184,0.099073,0.101893,0.104488,0.106953,0.109089,0.111216,0.113057,0.114639,0.116055,0.117173,0.118042,0.118707,0.119077,0.119323,0.119188,0.118854,0.118160,0.117120,0.116134,0.114737,0.113029,0.111211,0.109234,0.106893,0.104532,0.101764,0.099029,0.096185,0.093201,0.090130,0.086961,0.083568,0.080174,0.076963,0.073541,0.070072,0.066753,0.063448,0.060136,0.056814,0.053567,0.050563,0.047444,0.044423,0.041523,0.038840,0.036076,0.033505,0.031133,0.028757,0.026613,0.024416,0.022545,0.020607,0.018801,0.017188,0.015819,0.014381,0.012930,0.011814,0.010647,0.009677,0.008599,0.007782,0.006855,0.006190,0.005637,0.004949,0.004352,0.003826,0.003498,0.003088,0.002677,0.002473,0.002004,0.001807,0.001706
